id_plot	plot_type	camera_number	card_number	tree_species_c	tree_species_s	tree_number	id_tree	platform	effort_days	IMG_number	Hour_h_mi	Date_m_d	year	animal_species	class	order	family	correct_time	full_date	id_occasion	Height	DBH	Max_tree_height	Basal_area_m2	Crown_radius95	Number_live_branches	Mass_branches	NDIV	Species_type_NDIV
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"01:21"	"10-20"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-20	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"05:51"	"10-20"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-20	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"05:51"	"10-20"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-20	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"02:35"	"10-19"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-19	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"00:24"	"10-21"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-21	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"20:27"	"10-22"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-22	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"20:28"	"10-22"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-22	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"20:50"	"10-22"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-22	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"02:36"	"10-19"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-19	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"21:04"	"10-19"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-19	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"21:05"	"10-19"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-19	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"21:05"	"10-19"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-19	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"21:06"	"10-19"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-19	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"21:06"	"10-19"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-19	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0283"	"21:07"	"10-19"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-19	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0309"	"02:52"	"10-24"	2023	"Sorex minutus"	"Mammalia"	"Eulipotyphla"	"Soricidae"	"TRUE"	2023-10-24	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0310"	"01:31"	"10-25"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-25	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0310"	"01:32"	"10-25"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-25	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0310"	"02:40"	"10-26"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-26	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0310"	"19:30"	"10-29"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-29	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0310"	"20:48"	"11-04"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-11-04	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0310"	"20:31"	"11-05"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-11-05	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0317"	"09:48"	"11-05"	2023	"bird imp"	"NA"	"NA"	"NA"	"TRUE"	2023-11-05	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
31	1	"048"	"048"	"Dougl"	"Pseudotsuga menziesii"	"056"	"31_056"	"Y"	110	"IMG0319"	"15:54"	"11-08"	2023	"End end"	"NA"	"NA"	"NA"	"TRUE"	2023-11-08	"31_056_2023"	2.5	53	34.4707954532151	0.220618344098343	5.50498242366	126.259715431204	165.209618283782	0	0
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG0002"	"12:50"	"04-24"	2023	"Start start"	"NA"	"NA"	"NA"	"TRUE"	2023-04-24	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG0068"	"16:49"	"04-26"	2023	"Periparus ater"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-26	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG0077"	"19:05"	"04-27"	2023	"Parus major"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-27	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG0468"	"05:00"	"05-09"	2023	"Erithacus rubecula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-09	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG0468"	"05:00"	"05-09"	2023	"Erithacus rubecula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-09	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG0790"	"11:35"	"05-15"	2023	"Muscicapa striata"	"Aves"	"Passeriformes"	"Muscicapidae"	"TRUE"	2023-05-15	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG0802"	"12:17"	"05-15"	2023	"Garrulus glandarius"	"Aves"	"Passeriformes"	"Corvidae"	"TRUE"	2023-05-15	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG0840"	"18:11"	"05-16"	2023	"Fringilla coelebs"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-16	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG1382"	"19:42"	"05-26"	2023	"bird impid"	"NA"	"NA"	"NA"	"TRUE"	2023-05-26	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"043"	"043"	"Beech"	"Fagus sylvatica"	"039"	"32_039"	"N"	047	"IMG1762"	"11:34"	"06-09"	2023	"End end"	"NA"	"NA"	"NA"	"TRUE"	2023-06-09	"32_039_2023"	24.4	41.4	32.4079432197446	0.134614103613669	5.8402014719785	370.457611051042	545.740363969543	0.0838509316770186	0.0838509316770186
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0001"	"13:22"	"04-24"	2023	"Start start"	"NA"	"NA"	"NA"	"TRUE"	2023-04-24	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0168"	"19:17"	"04-27"	2023	"Cyanistes caeruleus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-27	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0169"	"14:45"	"04-28"	2023	"Coccothraustes coccothraustes"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-04-28	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0173"	"14:38"	"04-29"	2023	"Coccothraustes coccothraustes"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-04-29	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0298"	"13:11"	"05-01"	2023	"Fringilla coelebs"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-01	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0506"	"08:15"	"05-09"	2023	"Coccothraustes coccothraustes"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-09	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0506"	"08:15"	"05-09"	2023	"Coccothraustes coccothraustes2"	"NA"	"NA"	"NA"	"TRUE"	2023-05-09	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0507"	"07:00"	"05-10"	2023	"Coccothraustes coccothraustes"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-10	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0658"	"13:01"	"05-13"	2023	"Fringilla coelebs"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-13	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG0790"	"19:26"	"05-14"	2023	"Coccothraustes coccothraustes"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-14	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"035"	"035"	"Beech"	"Fagus sylvatica"	"090"	"32_090"	"N"	033	"IMG1827"	"17:26"	"05-26"	2023	"End end"	"NA"	"NA"	"NA"	"TRUE"	2023-05-26	"32_090_2023"	27.9	56	34.4289526761829	0.24630086404144	6.73313356231808	929.096274958768	1256.17738485471	0	0
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0017"	"12:20"	"04-24"	2023	"Start start"	"NA"	"NA"	"NA"	"TRUE"	2023-04-24	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0225"	"08:06"	"04-27"	2023	"Troglodytes troglodytes"	"Aves"	"Passeriformes"	"Certhiidae"	"TRUE"	2023-04-27	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0226"	"08:40"	"04-27"	2023	"Fringilla coelebs"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-04-27	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0227"	"09:13"	"04-27"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-04-27	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0231"	"17:58"	"04-27"	2023	"Cyanistes caeruleus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-27	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0233"	"07:18"	"04-29"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-04-29	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0233"	"11:28"	"04-29"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-04-29	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0236"	"15:41"	"04-30"	2023	"Parus major"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-30	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0236"	"15:41"	"04-30"	2023	"Parus major"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-30	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0239"	"07:22"	"05-01"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-01	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0240"	"10:55"	"05-01"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-01	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0241"	"12:06"	"05-01"	2023	"Sitta europaea"	"Aves"	"Passeriformes"	"Sittidae"	"TRUE"	2023-05-01	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0244"	"08:24"	"05-02"	2023	"bird impid"	"NA"	"NA"	"NA"	"TRUE"	2023-05-02	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0245"	"09:31"	"05-02"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-02	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0246"	"11:06"	"05-02"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-02	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0248"	"12:53"	"05-02"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-02	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0250"	"15:51"	"05-02"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-02	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0250"	"18:43"	"05-02"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-02	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0252"	"06:11"	"05-03"	2023	"bird impid"	"NA"	"NA"	"NA"	"TRUE"	2023-05-03	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0254"	"06:40"	"05-03"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-03	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0257"	"08:55"	"05-03"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-03	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0259"	"11:09"	"05-03"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-03	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0260"	"11:10"	"05-03"	2023	"birdudpossibRegulus ignicapilla"	"NA"	"NA"	"NA"	"TRUE"	2023-05-03	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0261"	"11:21"	"05-03"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-03	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0261"	"11:21"	"05-03"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-03	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0265"	"06:55"	"05-04"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-04	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0266"	"07:20"	"05-04"	2023	"Garrulus glandarius"	"Aves"	"Passeriformes"	"Corvidae"	"TRUE"	2023-05-04	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0267"	"07:25"	"05-04"	2023	"Parus major"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-05-04	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0268"	"07:31"	"05-04"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-04	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
32	2	"341"	"341"	"Dougl"	"Pseudotsuga menziesii"	"018"	"32_018"	"N"	192	"IMG0271"	"10:09"	"05-04"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-04	"32_018_2023"	25	85.2	40.9768460274964	0.570123668402861	7.86741918997463	330.553030082328	482.722268548758	0.583056478405316	0.583056478405316
